0,4,0.8549514620058696
0,5,0.8374948761996515
0,6,0.7688483056294377
0,9,0.8475536238643422
0,3,0.9980162583312888
0,1,0.9059598406274668
0,8,0.844528447141883
0,2,0.9104792151051203
0,7,0.7775506080190345
5,4,0.9128499792213767
5,5,0.8887942352449558
5,6,0.8189570117845533
5,9,0.8919416626144776
5,3,1.0211956921947813
5,1,0.9394574896877277
5,8,0.8753568083415519
5,2,0.9601900710875372
5,7,0.8425528387455015
7,4,0.3543867845604267
7,5,0.266353751558024
7,6,0.3763912619093712
7,9,0.3973763520816962
7,3,0.3117340468675105
7,1,0.586272455399562
7,8,0.4538034977345705
7,2,0.20082020911541454
7,7,0.3036547773401488
8,4,0.7344795211066817
8,5,0.6616005627381282
8,6,0.6250708176501583
8,9,0.6865542352762954
8,3,0.7649164059044966
8,1,0.8200122406832595
8,8,0.7226958584857679
8,2,0.7038163767466107
8,7,0.6391783701944648
9,4,0.6548062076415837
9,5,0.4674291072313539
9,6,0.41885343009681253
9,9,0.541662098847512
9,3,0.6444389384381171
9,1,0.803809001991124
9,8,0.6811153448410858
9,2,0.48262743286545107
9,7,0.43218932059924453
12,4,0.5910966766525307
12,5,0.46753713052754176
12,6,0.439180993093366
12,9,0.5054754976936905
12,3,0.5602979840678521
12,1,0.7937480575717608
12,8,0.5844489446716972
12,2,0.4610004855664881
12,7,0.4842551911077858
13,4,0.720997983655678
13,5,0.7137667155218916
13,6,0.7090816490163159
13,9,0.7158083758743884
13,3,0.7683602805126407
13,1,0.7487398152504666
13,8,0.6946112784145906
13,2,0.7735906456320278
13,7,0.7292818006351878
14,4,0.8918907330033731
14,5,0.88307082450452
14,6,0.8260910362142608
14,9,0.8852464840704262
14,3,0.99748770764513
14,1,0.9226393030938284
14,8,0.8527464380366888
14,2,0.9529821120037965
14,7,0.8440231009438324
15,4,0.5080214849964356
15,5,0.35595538009592564
15,6,0.31716739570388275
15,9,0.4445134084694986
15,3,0.5030391430277608
15,1,0.7395351749199773
15,8,0.5416597462833808
15,2,0.3381485357005203
15,7,0.33784585507499765
16,4,0.8689878539353939
16,5,0.8136198226490577
16,6,0.7459031071427327
16,9,0.8334524612295413
16,3,0.9712941175206695
16,1,0.9236396195469481
16,8,0.8592577785952978
16,2,0.8720696435941582
16,7,0.7551183992364905
17,4,0.8782902577829658
17,5,0.8447955925192362
17,6,0.7739566376308913
17,9,0.8525125468408227
17,3,0.9890129906815154
17,1,0.9283278029845151
17,8,0.8595739034847357
17,2,0.910416931819602
17,7,0.7940658986412091
18,4,0.8396703127493094
18,5,0.7751972843434459
18,6,0.6965697314742565
18,9,0.8034053113378545
18,3,0.94637127894939
18,1,0.9182968886494066
18,8,0.8296966422293233
18,2,0.8298578995500749
18,7,0.7153969781766516
19,4,0.4836075985710817
19,5,0.3608177237939679
19,6,0.36494003598136027
19,9,0.4296564421758585
19,3,0.44776163162045246
19,1,0.69530390553651
19,8,0.5261859766920126
19,2,0.34492713964590704
19,7,0.3615791174119235
20,4,0.3379454951460671
20,5,0.3117150440422253
20,6,0.37444480970414395
20,9,0.4319092396812466
20,3,0.43892507094547284
20,1,0.544728067371975
20,8,0.49814830650171316
20,2,0.315016670015531
20,7,0.27733412012467584
21,4,0.4141598668883386
21,5,0.3173162526327231
21,6,0.38131415122052936
21,9,0.3765423701030882
21,3,0.39971096583634036
21,1,0.5656030265818646
21,8,0.4497632026481193
21,2,0.336332739039114
21,7,0.35578897782895325
22,4,0.8878483874078678
22,5,0.8736052260429765
22,6,0.8078885708451744
22,9,0.8829245684693245
22,3,1.0078667486389006
22,1,0.9315239010252305
22,8,0.8627111429984256
22,2,0.9411587480230796
22,7,0.8256346510729927
25,4,0.5231610850702209
25,5,0.37158979160737315
25,6,0.2941753941269635
25,9,0.41661145189894877
25,3,0.5819263643500462
25,1,0.8002545454207968
25,8,0.5443609738396986
25,2,0.3800284557805327
25,7,0.31472149418510087
26,4,0.43191226298914065
26,5,0.2846612918353332
26,6,0.26587285123341997
26,9,0.3688004652465974
26,3,0.47403688586538706
26,1,0.6922394980155138
26,8,0.4775647732705055
26,2,0.2764912055847837
26,7,0.2510645072663258
28,4,0.8968058114102483
28,5,0.8871100360060383
28,6,0.8226045347581199
28,9,0.8991810126037741
28,3,1.0209286765892855
28,1,0.9349314438825846
28,8,0.8810328305264258
28,2,0.9528477129269373
28,7,0.8352332682068156
29,4,0.8994802779475463
29,5,0.885672908694177
29,6,0.827585591617902
29,9,0.9014050858764919
29,3,1.0159535425495843
29,1,0.9322580992738507
29,8,0.886147118636386
29,2,0.9474350569613298
29,7,0.8360460919506558
31,4,0.7187231708507775
31,5,0.6367335769195765
31,6,0.5920511516781684
31,9,0.6794235321208528
31,3,0.769724250846004
31,1,0.8046914731226014
31,8,0.7071539719388014
31,2,0.6839689387173662
31,7,0.6210734732783451
